"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8043","471","169","      ","169-01-00001-209","610315-000000011","PRESSURE SWITCH             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-210","610315-000000012","PRESSURE SWITCH             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-211","610315-000000013","O-RING                      ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-212","610315-000000014","O-RING                      ","2","0","04/11/2014","123","12/09/2013"," EA   ","0","2","2"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-213","610315-000000015","BALL VALVE                  ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-214","610315-000000016","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-215","610315-000000017","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-216","610315-000000018","SOLENOID VALVE              ","2","0","04/11/2014","123","12/09/2013"," EA   ","0","2","2"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-218","610315-000000020","CARTRIDGE VALVE             ","3","0","04/11/2014","123","12/09/2013"," EA   ","0","3","3"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-219","610315-000000021","FUSE (3 AMP)                ","3","0","04/11/2014","123","12/09/2013"," EA   ","0","3","3"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-220","610315-000000022","FUSE (50 AMP)               ","3","0","04/11/2014","123","12/09/2013"," EA   ","0","3","3"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-221","610315-000000023","SWITCH                      ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-222","610315-000000024","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-223","610315-000000025","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-224","610315-000000026","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-225","610315-000000027","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-226","610315-000000028","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-227","610315-000000029","CARTRIDGE VALVE             ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-228","610315-000000030","SEAL KIT                    ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00001-229","610315-000000031","THERMOSTAT                  ","1","0","04/11/2014","123","12/09/2013"," EA   ","0","1","1"," No     ","12/03/2013","08/25/2017","0","0","465","09/29/2014"
"8043","471","169","      ","169-01-00006-ENG","SRV521-011500001","NON RECURRING ENGINEERING CH","1","0","06/11/2013","123","02/08/2013"," LO   ","0","1","1"," No     ","06/12/2015","08/25/2017","650","650","473","02/13/2014"
"8043","471","169","      ","169-01-00006-L10","-L10","LIST, SHIP LOOSE PARTS      ","1","0","10/28/2013","60","08/29/2013"," EA   ","0","1","1"," No     ","06/12/2015","08/25/2017","0","0","465","03/12/2011"
"8043","471","169","      ","169-01-00006-L51","-L51","DATA, FOR WEIGHT CRITICAL IT","1","0","10/28/2013","60","08/29/2013"," EA   ","0","1","1"," No     ","06/12/2015","08/25/2017","0","0","465","03/12/2011"
"8043","471","169","      ","169-01-00006-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","10/28/2013","123","06/27/2013"," LO   ","0","1","1"," No     ","04/10/2013","08/25/2017","0","0","            ",""
"8043","471","169","      ","169-01-00007-300","610312-000000032","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","08/11/2014","123","04/10/2014"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","0","0","481","02/03/2016"
"8043","471","169","      ","169-01-00007-301","610312-000000033","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","08/11/2014","123","04/10/2014"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","0","0","481","02/03/2016"
"8043","471","169","      ","169-01-00007-302","610312-000000034","SEAL, CLEAN GRIP, EPDM, 100 ","1","0","08/11/2014","123","04/10/2014"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","0","0","481","02/03/2016"
"8043","471","169","      ","169-01-00007-836","610312-000000071","HANGAR DOOR, SHORT HINGE PIN","36","0","08/11/2014","180","02/12/2014"," EA   ","0","34","34"," No     ","05/31/2012","08/25/2017","0","0","            ",""
"8043","471","169","      ","169-01-00007-837","610312-000000072","HANGAR DOOR, LONG HINGE PINS","72","0","08/11/2014","180","02/12/2014"," EA   ","0","72","72"," No     ","05/31/2012","08/25/2017","0","0","            ",""
"8043","471","169","      ","169-01-00007-838","610312-000000073","HANGAR DOOR, RETAINING RINGS","216","0","08/11/2014","180","02/12/2014"," EA   ","0","216","216"," No     ","05/31/2012","08/25/2017","0","0","            ",""
"8043","471","169","      ","169-01-00007-L15","-L15","DATA, WEIGHT                ","1","0","08/11/2014","60","06/12/2014"," LO   ","0","1","1"," No     ","06/12/2015","08/25/2017","0","0","485","03/27/2017"
"8043","471","169","      ","169-01-00010-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","08/25/2014","60","06/26/2014"," EA   ","0","1","1"," No     ","06/12/2015","08/25/2017","0","0","465","05/23/2011"
"8043","471","169","      ","169-01-00010-L32","-L32","FACTORY TRAINING            ","1","0","08/25/2014","60","06/26/2014"," EA   ","0","1","1"," No     ","06/12/2015","08/25/2017","0","0","465","05/23/2011"
"8043","471","169","      ","169-01-00010-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","08/25/2014","123","04/24/2014"," LO   ","0","1","1"," No     ","04/10/2013","08/25/2017","0","0","            ",""
"8043","471","202","      ","202-01-00004-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","07/26/2012","08/25/2017","0","0","481","04/17/2017"
"8043","471","202","      ","202-01-00008-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","05/22/2012","08/25/2017","0","0","477","10/12/2015"
"8043","471","233","      ","233-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","05/28/2014","60","03/29/2014"," EA   ","0","1","1"," No     ","05/29/2012","08/25/2017","0","0","481","11/03/2015"
"8043","471","234","      ","234-01-00001-8K6","230100-000000224","MOUNTING PLATE              ","8","0","04/24/2014","123","12/22/2013"," EA   ","0","8","8"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8K7","230100-000000225","SCREW                       ","32","0","04/24/2014","123","12/22/2013"," EA   ","0","32","32"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8K8","230100-000000226","BOLT                        ","32","0","04/24/2014","123","12/22/2013"," EA   ","0","32","32"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8K9","230100-000000227","WASHER, FLAT                ","32","0","04/24/2014","123","12/22/2013"," EA   ","0","32","32"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8L0","230100-000000228","WASHER, SPLIT LOCK          ","32","0","04/24/2014","123","12/22/2013"," EA   ","0","32","32"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8L1","230100-000000229","VIBRATION ISOLATOR          ","8","0","04/24/2014","123","12/22/2013"," EA   ","0","8","8"," No     ","09/11/2013","08/25/2017","0","0","475","05/19/2017"
"8043","471","234","      ","234-01-00001-8L2","230100-000000230","LIFTING EYE                 ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8L2","230100-000000230","LIFTING EYE                 ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8L6","230100-000000234","PERFORATED SHEET            ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8L7","230100-000000235","COLLAR                      ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8M0","230100-000000238","PERFORATED SHEET            ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-00001-8M1","230100-000000239","COLLAR                      ","4","0","04/24/2014","123","12/22/2013"," EA   ","0","4","4"," No     ","09/11/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-000A1-L07","-L07","REPORT, SHIPBOARD TEST, IAW ","1","0","06/17/2013","60","04/18/2013"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","485","12/12/2016"
"8043","471","234","      ","234-01-000A1-L20","-L20","SUPPORT, VENDOR             ","1","0","06/17/2013","60","04/18/2013"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","1127.97","1127.97","473","01/16/2017"
"8043","471","234","      ","234-01-004H1-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","04/24/2014","60","02/23/2014"," LO   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","485","12/12/2016"
"8043","471","243","      ","243-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","05/28/2014","60","03/29/2014"," EA   ","0","1","1"," No     ","05/25/2012","08/25/2017","0","0","469","06/11/2013"
"8043","471","243","      ","243-01-00001-R01","SRV524-032800003","SRVC, OPEN & INSPECT/BEARING","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","03/18/2016","08/25/2017","1","1","477","08/16/2017"
"8043","471","243","      ","243-01-00002-800","204100-000000002","BRAKE DISC, RENK ID #6479204","2","0","06/11/2014","180","12/13/2013"," EA   ","0","2","2"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00002-801","204100-000000003","BRAKE CALIPER, LEFT W/HOSE  ","2","0","06/11/2014","180","12/13/2013"," EA   ","0","2","2"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00002-802","204100-000000004","BRAKE CALIPER, RIGHT W/HOSE ","2","0","06/11/2014","180","12/13/2013"," EA   ","0","2","2"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00002-803","204100-000000005","VALVE BLOCK, RENK ID #683733","2","0","06/11/2014","180","12/13/2013"," EA   ","0","2","2"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-800","204100-000000007","NUT, M33 X 2, JAURE         ","32","0","06/11/2014","180","12/13/2013"," EA   ","0","32","32"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-801","204100-000000008","SCREW, M30 X 180, JAURE     ","24","0","06/11/2014","180","12/13/2013"," EA   ","0","24","24"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-802","204100-000000009","SPLITTED FLANGE, JAURE      ","2","0","06/11/2014","180","12/13/2013"," EA   ","0","2","2"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-803","204100-000000010","WASHER A30, JAURE           ","24","0","06/11/2014","180","12/13/2013"," EA   ","0","24","24"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-804","204100-000000011","BOLT, M33 X 2, JAURE        ","32","0","06/11/2014","180","12/13/2013"," EA   ","0","32","32"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-805","204100-000000012","PIN, A20M6 X 60, DIN-7979   ","4","0","06/11/2014","180","12/13/2013"," EA   ","0","4","4"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","243","      ","243-01-00003-806","204100-000000013","PIN, A10M6 X 37, DIN-7979   ","8","0","06/11/2014","180","12/13/2013"," EA   ","0","8","8"," No     ","03/16/2016","08/25/2017","0","0","            ",""
"8043","471","247","      ","247-01-00001-813","230800-000000049","RTD ASSEMBLY                ","4","1","05/01/2014","123","12/29/2013"," EA   ","0","0","1"," No     ","07/25/2012","08/25/2017","0","0","            ",""
"8043","471","247","      ","247-01-00001-8B1","230800-000000140","HOUSING, SEAL, OIL, WJ THRUS","8","0","05/01/2014","123","12/29/2013"," EA   ","0","8","8"," No     ","07/12/2013","08/25/2017","0","0","485","12/12/2016"
"8043","471","247","      ","247-01-00001-L20","-L20","SUPPORT, VENDOR             ","1","0","05/01/2014","60","03/02/2014"," LO   ","0","1","1"," No     ","05/29/2012","08/25/2017","0","0","485","12/12/2016"
"8043","471","247","      ","247-01-MS002-L07","-L07","REPORT, SHIPBOARD TEST, IAW ","1","0","05/01/2014","60","03/02/2014"," LO   ","0","1","1"," No     ","05/29/2012","08/25/2017","0","0","475","02/12/2015"
"8043","471","247","      ","247-01-MS002-L20","-L20","SUPPORT, VENDOR             ","1","0","05/01/2014","60","03/02/2014"," LO   ","0","1","1"," No     ","05/29/2012","08/25/2017","0","0","469","06/11/2013"
"8043","471","256","      ","256-01-7S13A-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","11/12/2014","60","09/13/2014"," EA   ","0","1","1"," No     ","02/26/2016","08/25/2017","0","0","481","12/31/2015"
"8043","471","256","      ","256-01-7S13A-L31","-L31","CERTIFICATE, CALIBRATABLE   ","2","0","11/12/2014","60","09/13/2014"," EA   ","0","2","2"," No     ","02/26/2016","08/25/2017","0","0","481","12/31/2015"
"8043","471","259","      ","259-01-17D21-L12","-L12","LIST, CALIBRATABLE COMPONENT","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","05/20/2011","08/25/2017","0","0","467","10/26/2011"
"8043","471","259","      ","259-05-00520-S00","-S00","GASKET MATERIAL, 12""X39""    ","2","0","10/14/2013","123","06/13/2013"," EA   ","0","2","2"," No     ","06/14/2017","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-05-00520-S01","-S00","GASKET MATERIAL, 12""X39""    ","2","0","10/14/2013","123","06/13/2013"," EA   ","0","2","2"," No     ","06/12/2017","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-05-00548-S00","-S00","MOUNT, MACHINERY, TYPE 6E900","1","0","07/22/2014","123","03/21/2014"," EA   ","0","1","1"," No     ","06/14/2017","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-05-00562-S00","-S00","MOUNT SUPPORT LUG, CRES 321,","2","0","10/30/2013","123","06/29/2013"," EA   ","0","2","2"," No     ","06/14/2017","08/25/2017","75","150","            ",""
"8043","471","259","      ","259-05-01000-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","06/07/2013","60","04/08/2013"," LO   ","0","1","1"," No     ","08/23/2013","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-05-01000-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","08/23/2013","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-07-01000-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","06/07/2013","60","04/08/2013"," LO   ","0","1","1"," No     ","08/23/2013","08/25/2017","0","0","            ",""
"8043","471","259","      ","259-07-01000-L68","-L68","CERTIFICATES, VENDOR WELDING","1","0","06/07/2013","123","02/04/2013"," LO   ","0","1","1"," No     ","08/23/2013","08/25/2017","0","0","            ",""
