"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8022","475","512","      ","512-01-V147B-S00","-S00","DAMPER, SHUT OFF, AUTO, 10X1","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V148B-S00","-S00","DAMPER, SHUT OFF, AUTO, 14X1","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V152B-S00","-S00","DAMPER, SHUT OFF, AUTO, 16X1","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V153B-S00","-S00","DAMPER, SHUT OFF, AUTO, 15X6","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V154B-S00","-S00","DAMPER, SHUT OFF, AUTO, 15X6","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V155B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20"" ","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V156B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20"" ","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V157B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V158B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V159B-S00","-S00","DAMPER, SHUT OFF, AUTO, 5""  ","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-01-V167B-S00","-S00","DAMPER, SHUT OFF, AUTO, 20X1","1","0","10/05/2015","123","06/04/2015"," EA   ","0","1","1"," No     ","05/26/2017","05/29/2017","0","0"
"8022","475","512","      ","512-88-00344-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","03/30/2015","60","01/29/2015"," EA   ","0","1","1"," No     ","11/26/2013","05/29/2017","0","0"
"8022","475","512","      ","512-88-00344-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","03/30/2015","60","01/29/2015"," EA   ","0","1","1"," No     ","11/26/2013","05/29/2017","0","0"
"8022","475","512","      ","512-88-00A02-800","602823-000000003","FLANGE, THRD, DIN 80, BRONZE","2","0","04/15/2015","105","12/31/2014"," EA   ","0","2","2"," No     ","06/13/2014","05/29/2017","0","0"
"8022","475","512","      ","512-88-00A02-801","602823-000000004","FLANGE, MATING, DIN 80, BRON","2","0","04/15/2015","105","12/31/2014"," EA   ","0","2","2"," No     ","06/13/2014","05/29/2017","0","0"
"8022","475","512","      ","512-88-00A02-801","602823-000000004","FLANGE, MATING, DIN 80, BRON","2","0","04/15/2015","105","12/31/2014"," EA   ","0","2","2"," No     ","06/13/2014","05/29/2017","0","0"
"8025","475","512","      ","512-88-05188","606500-000000014","VALVE, CHILL WATER BALANCING","1","-1","03/30/2015","180","10/01/2014"," EA   ","0","2","1"," No     ","10/09/2013","05/29/2017","0","0"
"8034","475","512","      ","512-01-SH001-S00","-S00","COST, SHOCK CF 2262, HEATER ","1","1","10/15/2014","123","06/14/2014"," EA   ","0","0","1"," No     ","02/27/2017","05/29/2017","0","0"
"8034","475","512","      ","512-01-SH004-S00","-S00","SHOCK, FWD WATERMIST SKID DU","1","1","03/08/2017","123","11/05/2016"," EA   ","0","0","1"," No     ","03/08/2017","03/08/2017","0","0"
"8034","475","512","      ","512-88-00A11-800","602823-000000001","FLANGE, THRD, DIN 50, BRONZE","2","0","09/09/2015","105","05/27/2015"," EA   ","0","2","2"," No     ","06/20/2014","05/29/2017","0","0"
"8034","475","512","      ","512-88-00A11-801","602823-000000002","FLANGE, MATING, DIN 50, BRON","2","0","09/09/2015","105","05/27/2015"," EA   ","0","2","2"," No     ","06/20/2014","05/29/2017","0","0"
"8036","475","512","      ","512-00-00028","714830-000000003","CAPSCREW, 3/8-16 UNC-2A x 1-","664","664","10/15/2014","42","09/03/2014"," EA   ","656","0","8"," No     ","07/23/2015","05/29/2017","0.34","2.72"
"8044","475","512","      ","512-88-05210","270400-000000002","GAUGE, DIFFERENTIAL PRESSURE","1","1","10/15/2014","120","06/17/2014"," EA   ","0","0","1"," No     ","02/07/2017","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0006-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0009-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0010-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0011-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0012-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","03/12/2015","60","01/11/2015"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0013-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0014-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0015-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0019-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0020-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0021-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/19/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0022-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/21/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0023-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/21/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0024-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0025-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","06/29/2015","60","04/30/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0027-L06","-L06","REPORT, IN-PLANT TEST       ","1","-1","03/30/2015","60","01/29/2015"," LO   ","0","2","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0028-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0029-L06","-L06","REPORT, IN-PLANT TEST       ","1","-1","03/30/2015","60","01/29/2015"," LO   ","0","2","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0032-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0034-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0035-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0035-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0036-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0038-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0039-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0040-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0041-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0043-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0044-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0045-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0046-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0047-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0048-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0049-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0050-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0051-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0052-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0053-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0054-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0055-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0056-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0057-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0058-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0059-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0060-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0061-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0062-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0063-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","03/12/2015","60","01/11/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0064-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0065-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0066-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0067-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0068-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0069-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0070-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0072-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0073-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/11/2015","60","03/12/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0076-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0077-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","05/01/2015","60","03/02/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0082-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","11/26/2014","60","09/27/2014"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0083-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","11/26/2014","60","09/27/2014"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0084-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0085-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","05/22/2014","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0091-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","11/26/2014","60","09/27/2014"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0092-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","03/30/2015","60","01/29/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0093-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/11/2015","60","03/12/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0094-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/11/2015","60","03/12/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0121-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","09/09/2015","60","07/11/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0124-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0125-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","11/26/2014","60","09/27/2014"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0126-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0127-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","05/26/2015","60","03/27/2015"," LO   ","0","0","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0128-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","03/30/2015","60","01/29/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0129-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","04/15/2015","60","02/14/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0135-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","06/11/2015","60","04/12/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0135-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","06/11/2015","60","04/12/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0136-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","06/11/2015","60","04/12/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
"8048","475","512","      ","512-01-V0137-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","06/11/2015","60","04/12/2015"," LO   ","0","1","1"," No     ","04/30/2013","05/29/2017","0","0"
