"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8043","473","169","      ","169-01-0007A","SRV521-030600009","VENDOR SERVICES TO INSTALL  ","1","1","09/26/2014","123","05/26/2014"," LO   ","0","0","1"," No     ","12/03/2013","08/28/2017","256764.12","256764.12","467","01/21/2014"
"8043","473","243","      ","243-01-00002","204100-000000001","BOOST SHAFT BRAKE ASL 2/160 ","2","2","01/16/2015","180","07/20/2014"," SYS  ","0","0","2"," No     ","03/16/2016","08/28/2017","25000","50000","120","05/03/2013"
"8043","473","244","      ","244-01-MS006","SRV524-030800012","VENDOR SERVICE, BULKHEAD SHA","1","1","06/24/2014","123","02/21/2014"," LO   ","0","0","1"," No     ","10/03/2016","08/28/2017","0","0","            ",""
"8043","473","247","      ","247-01-000S1","SRV524-030900011","SPACER, SHAFT, THRUST, MACHI","4","4","11/26/2014","123","07/26/2014"," LO   ","0","0","4"," No     ","11/22/2013","08/28/2017","1","4","477","08/10/2017"
"8043","473","247","      ","247-01-MS003","SRV524-030900014","SERVICES, MACHINING, TRANSOM","1","1","11/26/2014","123","07/26/2014"," LO   ","0","0","1"," No     ","12/11/2013","08/28/2017","0","0","            ",""
"8043","473","247","      ","247-01-MS005","SRV524-030800011","VENDOR SERVICE, THRUST BEARI","1","1","02/28/2014","123","10/28/2013"," LO   ","0","0","1"," No     ","10/03/2016","08/28/2017","1","1","477","04/06/2017"
"8043","473","259","      ","259-05-01000","SRV527-030600005","SSDG EXHAUST SYSTEM INSTALLA","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/22/2013","08/28/2017","65000","65000","469","05/28/2015"
"8043","473","259","      ","259-06-00998","SRV527-030500006","VENDOR SERVICE, WELD GT ELBO","1","1","08/04/2014","123","04/03/2014"," LO   ","0","0","1"," No     ","06/02/2014","08/28/2017","19950","19950","469","06/20/2016"
"8043","473","259","      ","259-07-01000","SRV527-030600012","MPDE EXHAUST SYSTEM INSTALLA","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/22/2013","08/28/2017","130000","130000","469","06/20/2016"
"8043","473","434","      ","434-01-00110","371100000000-002","LCD PROJECTOR, VIEWSONIC    ","1","0","12/09/2014","21","11/18/2014"," EA   ","0","1","1"," No     ","10/01/2014","08/28/2017","0","0","            ",""
"8043","473","438","      ","438-01-00500","SRV300-032200001","VNDR SUPPORT,PIN PELORUS STA","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","05/16/2016","08/28/2017","1800","1800","469","12/19/2016"
"8043","473","512","      ","512-01-00001","680100-000000007","UNIT HEATERS                ","1","1","08/18/2014","60","06/19/2014"," LO   ","0","0","1"," No     ","10/09/2013","08/28/2017","0","0","465","11/07/2011"
"8043","473","512","      ","512-01-00005","681400-000000001","DUCT AND GRAVITY COOLING COI","1","1","08/18/2014","84","05/26/2014"," EA   ","0","0","1"," No     ","10/09/2013","08/28/2017","0","0","465","11/07/2011"
"8043","473","512","      ","512-01-00008","680400-000000007","CENTRIFUGAL FAN IAW PTS     ","1","1","08/18/2014","185","02/14/2014"," EA   ","0","0","1"," No     ","04/22/2013","08/28/2017","53269","53269","120","04/01/2014"
"8043","473","512","      ","512-01-00026","681100-000000001","HVAC ADDITIONAL COMPONENTS I","1","1","08/18/2014","105","05/05/2014"," EA   ","0","0","1"," No     ","10/10/2013","08/28/2017","7000","7000","650","03/31/2014"
"8043","473","512","      ","512-01-00065","SRV527-031500013","IMECO COST INCREASE OF INCOR","1","1","01/27/2014","123","09/26/2013"," LO   ","0","0","1"," No     ","08/14/2014","08/28/2017","5330","5330","465","07/22/2014"
"8043","473","512","      ","512-01-00075","            -S00","SRVC, INCORPORATE CF 2381   ","1","1","07/22/2014","123","03/21/2014"," EA   ","0","0","1"," No     ","04/13/2017","08/28/2017","12192","12192","403","10/29/2007"
"8043","473","512","      ","512-01-00076","SRV527-031500024","INCORP CF 1759, ALARM, LINT ","1","1","02/24/2014","123","10/24/2013"," EA   ","0","0","1"," No     ","06/08/2017","08/28/2017","7103","7103","403","10/18/2007"
"8043","473","512","      ","512-88-05187","606500-000000013","VALVE, CHILL WATER BALANCING","3","2","07/22/2014","180","01/23/2014"," EA   ","0","0","2"," No     ","10/09/2013","08/28/2017","0","0","            ",""
"8043","473","512","      ","512-88-05204","606500-000000018","VALVE, CHILL WATER CONTROL  ","3","1","07/22/2014","96","04/17/2014"," EA   ","0","0","1"," No     ","07/25/2014","08/28/2017","0","0","            ",""
"8043","473","512","      ","512-88-05210","270400-000000002","GAUGE, DIFFERENTIAL PRESSURE","1","1","01/20/2014","120","09/22/2013"," EA   ","0","0","1"," No     ","02/07/2017","08/28/2017","360.25","360.25","477","07/20/2017"
"8043","473","514","      ","514-01-00996","SRV523-032800005","VENDOR/REFRIGERATION MECHANI","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","10/10/2013","08/28/2017","95.4166","95.4166","471","06/06/2016"
"8043","473","514","      ","514-01-00997","SRV523-032200004","VENDOR SERVICES             ","1","1","01/20/2014","30","12/21/2013"," EA   ","0","0","1"," No     ","10/09/2013","08/28/2017","80","80","469","08/10/2017"
"8043","473","514","      ","514-01-00999","SRV523-032800003","VENDOR SERVICES             ","1","1","01/20/2014","30","12/21/2013"," EA   ","0","0","1"," No     ","10/09/2013","08/28/2017","160","160","465","07/17/2014"
"8043","473","514","      ","514-01-01001","SRV523-032200002","VENDOR SERVICE, ADRICK MARIN","1","1","01/20/2014","30","12/21/2013"," EA   ","0","0","1"," No     ","10/09/2013","08/28/2017","15375","15375","450","09/09/2010"
"8043","473","555","      ","555-02-00003","765046000001-001","AQUEOUS FILM FORMING (AFFF) ","41","41","02/24/2014","42","01/13/2014"," EA   ","35","0","6"," No     ","10/24/2013","08/28/2017","127.2","763.2","            ",""
"8043","473","555","      ","555-07-M0003","54E405-000000001","NO-FLOW DEVICE, EXCESS FLOW ","169","1","02/03/2014","180","08/07/2013"," EA   ","0","0","1"," No     ","10/24/2013","08/28/2017","215","215","            ",""
"8043","473","571","      ","571-01-00095","550502-000000005","PROBE RECEIVER, HYDRASEARCH ","1","0","12/16/2014","120","08/18/2014"," EA   ","0","1","1"," No     ","08/06/2013","08/28/2017","3614","3614","469","06/06/2014"
"8043","473","571","      ","571-01-00096","500100-000000001","HOSE ASSEMBLY-FUEL,         ","1","0","12/16/2014","120","08/18/2014"," EA   ","0","1","1"," No     ","08/06/2013","08/28/2017","2507","2507","471","01/06/2014"
"8043","473","571","      ","571-01-00099","550502-000000004","ADAPTER (FOR ROBB COUPLING) ","1","0","12/16/2014","120","08/18/2014"," EA   ","0","1","1"," No     ","08/06/2013","08/28/2017","1261.75","1261.75","469","10/23/2013"
"8043","473","573","      ","573-01-00008","231900-000000002","TWIST LOCK STACK DOUBLE CONE","70","70","06/26/2015","45","05/12/2015"," EA   ","54","0","16"," No     ","12/12/2013","08/28/2017","26","416","            ",""
"8043","473","573","      ","573-01-00019","231900-000000027","OVERHEAD SLIP JOINT 9"" W 4"" ","16","16","06/26/2015","14","06/12/2015"," IN   ","0","0","16"," No     ","12/12/2013","08/28/2017","1953","31248","450","01/19/2012"
"8043","473","573","      ","573-10-00003","232800-000000001","CRANE BRIDGE, AMZ, PAYLOAD  ","1","1","06/15/2015","123","02/12/2015"," EA   ","0","0","1"," No     ","06/06/2013","08/28/2017","51834.34","51834.34","            ",""
"8043","473","581","      ","581-01-MS002","SRV524-030900018","SERVICE, MACHINING, WILDCAT ","1","1","05/28/2014","123","01/25/2014"," EA   ","0","0","1"," No     ","06/12/2015","08/28/2017","23836.8","23836.8","467","02/10/2014"
"8043","473","583","      ","583-01-STR01","SRV300-032500000","STORAGE COST, TO FMM BY VEND","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","05/13/2016","08/28/2017","0","0","            ",""
"8043","473","583","      ","583-03-00017","702000-000000002","HOOK, QUICK RELEASE, SEA CAT","1","1","09/29/2014","30","08/30/2014"," EA   ","0","0","1"," No     ","11/12/2015","08/28/2017","2386.33","2386.33","471","02/10/2017"
"8043","473","610","      ","610-01-0001A","760107-000000001","EXTENSION, 5'-0"" LG, FOR C02","2","2","01/20/2014","123","09/19/2013"," EA   ","0","0","2"," No     ","10/18/2016","08/28/2017","199.6","399.2","465","05/20/2013"
"8043","473","612","      ","612-01-00999","SRV521-030600006","SERVICES FOR SESCO TO COME I","1","1","01/16/2015","123","09/15/2014"," EA   ","0","0","1"," No     ","01/21/2014","08/28/2017","8326.5","8326.5","471","07/26/2016"
"8043","473","612","      ","612-02-00026","717330780062-554","SPRING PIN, 3/16""           ","64","0","12/09/2014","14","11/25/2014"," EA   ","0","64","64"," No     ","04/30/2014","08/28/2017","0","0","            ",""
"8043","473","624","      ","624-01-00022","610300-000000017","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0","0","601","01/10/2003"
"8043","473","624","      ","624-01-00023","610300-000000018","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00024","610300-000000019","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00025","610300-000000020","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00025","610300-000000020","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00026","610300-000000021","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00027","610300-000000022","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00029","610300-000000023","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00030","610300-000000024","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00055","610300-000000025","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00056","610300-000000026","DOOR, JOINER, MODULAR       ","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00057","610300-000000027","DOOR, JOINER, COUNTER BALANC","1","1","01/20/2014","56","11/25/2013"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","624","      ","624-01-00072","610328-000000001","DOOR, JOINER, MODULAR, IAW P","1","1","01/20/2014","112","09/30/2013"," EA   ","0","0","1"," No     ","04/12/2016","08/28/2017","0.01","0.01","450","05/27/2009"
"8043","473","635","      ","635-00-V0003","SRV525-030600053","SERVICE TO PROVIDE HOTWORK L","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/15/2014","08/28/2017","1","1","471","08/07/2014"
"8043","473","635","      ","635-00-V0004","SRV525-030600100","SERVICE PROVIDE LABOR INSTAL","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","08/15/2014","08/28/2017","0","0","465","12/01/2014"
"8043","473","635","      ","635-00-V001B","SRV525-011100002","MOD TO CONTRACT, EXERCISE OP","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","05/07/2014","08/28/2017","1","1","475","10/09/2015"
"8043","473","637","      ","637-00-V0005","SRV525-031400003","SERVICES, SUBCONTRACT LABOR ","1","1","01/20/2014","123","09/19/2013"," LO   ","0","0","1"," No     ","06/10/2013","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-00-V0008","SRV525-030400002","SERVICE, SUBCONTRACTOR, JOIN","1","1","08/04/2014","123","04/03/2014"," EA   ","0","0","1"," No     ","09/09/2015","08/28/2017","487000","487000","485","12/12/2016"
"8043","473","637","      ","637-00-V0010","SRV525-031100019","CONTRACT MOD, INCORP CF 2470","1","1","07/22/2014","123","03/21/2014"," LO   ","0","0","1"," No     ","06/14/2017","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-01-AWR01","SRV520-032200001","JOINER SYSTEM AUTHORIZED WOR","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","07/09/2014","08/28/2017","32670","32670","467","08/08/2014"
"8043","473","637","      ","637-94-00002","712400-000000002","WELD STUDS                  ","8","8","01/20/2014","123","09/19/2013"," EA   ","0","0","8"," No     ","09/09/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0001A","780411-000000001","STOWAGE SHELF               ","2","2","01/20/2014","14","01/06/2014"," EA   ","0","0","2"," No     ","04/29/2014","08/28/2017","393.44","786.88","467","10/17/2013"
"8043","473","637","      ","637-94-00022","102002-000000001","SHEATHING, 18 GA, CRES 304  ","5","0","06/04/2014","240","10/07/2013"," EA   ","0","5","5"," No     ","04/15/2015","08/28/2017","79.99","399.95","450","07/01/2009"
"8043","473","637","      ","637-94-00023","110300-000000001","CHANNEL, 20 FEET LONG       ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","09/09/2014","08/28/2017","20.18","20.18","423","01/15/2009"
"8043","473","637","      ","637-94-00024","671200-000000001","TAPE, DBL SIDED, .045 X 1 X ","1","0","06/04/2014","240","10/07/2013"," EA   ","0","1","1"," No     ","04/15/2015","08/28/2017","63.98","63.98","403","08/23/2007"
"8043","473","637","      ","637-94-00028","728601-000000001","HAMMER-ON BEAM CLAMP, STEEL ","20","20","01/20/2014","14","01/06/2014"," EA   ","0","0","20"," No     ","04/29/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-00033","704300-000000018","TIE-DOWN, BLACK STRAP, POLYP","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","04/29/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0004R","100400-000000008","PLATE, CLOSURE, 12 GA, STEEL","2","2","06/04/2014","180","12/06/2013"," EA   ","0","0","2"," No     ","02/12/2016","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0005A","180301-000000005","DECK COAMING                ","15","15","01/20/2014","123","09/19/2013"," EA   ","0","0","15"," No     ","09/09/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0008C","180120-000000001","FDN, SOAP DISPENSER         ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","09/09/2014","08/28/2017","85.14","85.14","467","10/17/2013"
"8043","473","637","      ","637-94-000S1","090300-000000013","CURTAIN PLATE ASSEMBLY      ","3","3","01/20/2014","14","01/06/2014"," EA   ","0","0","3"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S2","090300-000000014","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S3","090300-000000015","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S4","090300-000000016","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S5","090300-000000017","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S6","090300-000000018","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S7","090300-000000019","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S8","090300-000000020","CURTAIN PLATE ASSEMBLY      ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-000S9","090300-000000021","CURTAIN PLATE ASSEMBLY      ","7","7","01/20/2014","14","01/06/2014"," EA   ","0","0","7"," No     ","09/08/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0011A","180117-000000002","FDN, MOP/BROOM RACK         ","2","2","01/20/2014","14","01/06/2014"," EA   ","0","0","2"," No     ","09/09/2014","08/28/2017","0","0","            ",""
"8043","473","637","      ","637-94-0026A","090200-000000012","CORNER ANGLE                ","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","09/09/2014","08/28/2017","0","0","            ",""
